0.000000,0.000000,0.000000
-0.685954,0.256323,0.247399
-0.686517,0.256341,0.247389
-0.686457,0.256473,0.247380
-0.686188,0.256445,0.247321
-0.686098,0.256396,0.247307
-0.686077,0.256515,0.247255
-0.686072,0.256585,0.247203
-0.685942,0.256550,0.247160
-0.685938,0.256726,0.247094
-0.685928,0.256753,0.247070
-0.685939,0.256813,0.246996
-0.685957,0.256872,0.246879
-0.686039,0.256941,0.246792
-0.686267,0.256986,0.246741
-0.686118,0.257044,0.246578
-0.686136,0.257025,0.246528
-0.686095,0.257040,0.246429
-0.685955,0.257178,0.246319
-0.685937,0.257134,0.246189
-0.685813,0.257093,0.246075
-0.685732,0.257179,0.245851
-0.685767,0.257270,0.245769
-0.685676,0.257278,0.245628
-0.685563,0.257270,0.245486
-0.685607,0.257308,0.245324
-0.685510,0.257398,0.245151
-0.685416,0.257453,0.244977
-0.685433,0.257454,0.244785
-0.685484,0.257591,0.244604
-0.685568,0.257638,0.244394
-0.685544,0.257697,0.244198
-0.685491,0.257724,0.243982
-0.685427,0.257774,0.243769
-0.685360,0.257844,0.243542
-0.685213,0.257873,0.243314
-0.685199,0.257896,0.242966
-0.685036,0.258009,0.242696
-0.685010,0.258033,0.242555
-0.684906,0.257925,0.242182
-0.684862,0.258024,0.242035
-0.684793,0.258067,0.241778
-0.684657,0.258040,0.241511
-0.684619,0.258093,0.241238
-0.684741,0.258201,0.240949
-0.684659,0.258170,0.240493
-0.684684,0.258174,0.240181
-0.684832,0.258389,0.239874
-0.684816,0.258432,0.239551
-0.684752,0.258429,0.239376
-0.684793,0.258448,0.239061
-0.684792,0.258507,0.238737
-0.684728,0.258620,0.238226
-0.684733,0.258671,0.237862
-0.684906,0.258770,0.237511
-0.685048,0.258844,0.237303
-0.684980,0.258949,0.236774
-0.684898,0.258902,0.236391
-0.684839,0.258967,0.236032
-0.684772,0.258998,0.235806
-0.684784,0.259039,0.235448
-0.684825,0.259122,0.234864
-0.684826,0.259139,0.234636
-0.684824,0.259236,0.234049
-0.685056,0.259323,0.233615
-0.685084,0.259340,0.233381
-0.684987,0.259378,0.232986
-0.684861,0.259368,0.232564
-0.684783,0.259366,0.231910
-0.684674,0.259363,0.231658
-0.684578,0.259427,0.231008
-0.684483,0.259392,0.230538
-0.684485,0.259452,0.230294
-0.684546,0.259521,0.229615
-0.684476,0.259540,0.229135
-0.684502,0.259560,0.228869
-0.684569,0.259604,0.228163
-0.684587,0.259670,0.227658
-0.684638,0.259672,0.227392
-0.684604,0.259695,0.226920
-0.684682,0.259803,0.226406
-0.684708,0.259794,0.225638
-0.684670,0.259772,0.225335
-0.684482,0.259783,0.224588
-0.684392,0.259806,0.224040
-0.684327,0.259841,0.223747
-0.684222,0.259828,0.223234
-0.684175,0.259839,0.222700
-0.684109,0.259816,0.222141
-0.684000,0.259861,0.221304
-0.683913,0.259848,0.220716
-0.683850,0.259875,0.220138
-0.683808,0.259917,0.219841
-0.683730,0.259942,0.219284
-0.683656,0.259918,0.218408
-0.683595,0.259940,0.217797
-0.683516,0.259917,0.217196
-0.683372,0.259913,0.216863
-0.683077,0.259831,0.216286
-0.682978,0.259841,0.215353
-0.683055,0.259863,0.215223
-0.682993,0.259714,0.215195
-0.682983,0.259534,0.215205
-0.682857,0.258682,0.215161
-0.682715,0.257810,0.215148
-0.682595,0.257223,0.215161
-0.682454,0.256204,0.215114
-0.682240,0.254853,0.215018
-0.682041,0.253516,0.214950
-0.681778,0.252164,0.214840
-0.681452,0.250776,0.214700
-0.681262,0.249473,0.214581
-0.681206,0.247917,0.214493
-0.681093,0.246248,0.214449
-0.681137,0.243877,0.214390
-0.681199,0.242139,0.214437
-0.681151,0.241287,0.214467
-0.681048,0.239976,0.214371
-0.681102,0.237774,0.214179
-0.681032,0.236308,0.214129
-0.680897,0.234812,0.214024
-0.680867,0.233349,0.213892
-0.680666,0.232066,0.213764
-0.680613,0.230950,0.213630
-0.680530,0.230262,0.213595
-0.680377,0.228716,0.213263
-0.680246,0.227700,0.213152
-0.679972,0.226566,0.212957
-0.679888,0.225996,0.212894
-0.679768,0.225180,0.212724
-0.679451,0.223995,0.212406
-0.679222,0.222965,0.212238
-0.679046,0.222060,0.212059
-0.678960,0.221579,0.211994
-0.678835,0.220753,0.211682
-0.678624,0.220007,0.211477
-0.678443,0.219487,0.211357
-0.678385,0.219011,0.211200
-0.678138,0.218301,0.210835
-0.677881,0.217530,0.210624
-0.677614,0.216900,0.210448
-0.677448,0.216277,0.210398
-0.677295,0.215999,0.210222
-0.677022,0.215894,0.209983
-0.676663,0.215510,0.209674
-0.676529,0.214981,0.209568
-0.676230,0.214223,0.209273
-0.676100,0.214168,0.209224
-0.675809,0.213799,0.209038
-0.675452,0.213268,0.208817
-0.675227,0.212959,0.208513
-0.674809,0.213335,0.208404
-0.674373,0.213612,0.208331
-0.674037,0.213127,0.208196
-0.673944,0.212173,0.208180
-0.673709,0.211060,0.208173
-0.673369,0.210056,0.208189
-0.673032,0.209499,0.208290
-0.672764,0.208988,0.208156
-0.672536,0.208915,0.208279
-0.672271,0.209138,0.208255
-0.671924,0.209443,0.208263
-0.671648,0.209216,0.208134
-0.671354,0.208878,0.208178
-0.671159,0.208221,0.208143
-0.670935,0.207479,0.208166
-0.670630,0.207075,0.208271
-0.670343,0.206935,0.208309
-0.669868,0.207284,0.208236
-0.669624,0.207867,0.208299
-0.669495,0.207646,0.208245
-0.669254,0.207253,0.208305
-0.669018,0.206834,0.208248
-0.668481,0.206819,0.208359
-0.668028,0.207171,0.208360
-0.668142,0.207674,0.208453
-0.668214,0.207838,0.208440
-0.667738,0.207557,0.208443
-0.667599,0.207085,0.208393
-0.667393,0.206747,0.208577
-0.667035,0.206928,0.208730
-0.666585,0.208130,0.208746
-0.666276,0.208990,0.208709
-0.666076,0.208977,0.208737
-0.665741,0.208925,0.208751
-0.665461,0.209214,0.208741
-0.665040,0.209735,0.208853
-0.664865,0.210456,0.208885
-0.664514,0.210962,0.208988
-0.664284,0.210915,0.209012
-0.663477,0.211018,0.209120
-0.662996,0.211811,0.209264
-0.662708,0.212842,0.209251
-0.662583,0.214554,0.209246
-0.661997,0.215029,0.209208
-0.661674,0.215018,0.209224
-0.661512,0.215416,0.209454
-0.661624,0.215608,0.209465
-0.661221,0.216200,0.209480
-0.660007,0.217861,0.209614
-0.659749,0.218773,0.209657
-0.659390,0.218594,0.209735
-0.659001,0.217401,0.209930
-0.658389,0.217756,0.210295
-0.658341,0.217854,0.210586
-0.658161,0.217954,0.210629
-0.657458,0.218096,0.210850
-0.657131,0.217958,0.211052
-0.656771,0.218180,0.211256
-0.656152,0.218866,0.211518
-0.655553,0.219542,0.211765
-0.655154,0.219918,0.211958
-0.654607,0.220433,0.212161
-0.653943,0.221208,0.212387
-0.653316,0.221867,0.212569
-0.652611,0.222672,0.212809
-0.651530,0.224348,0.213130
-0.651116,0.224935,0.213210
-0.650017,0.226464,0.213650
-0.648999,0.227943,0.213855
-0.648380,0.228679,0.213915
-0.647589,0.229705,0.214121
-0.645990,0.231699,0.214430
-0.644598,0.232914,0.214425
-0.643532,0.234522,0.214514
-0.640119,0.239574,0.215102
-0.639257,0.242388,0.215045
-0.639146,0.241872,0.215167
-0.638846,0.242519,0.215169
-0.638382,0.243326,0.215138
-0.638155,0.243715,0.215112
-0.637439,0.244840,0.215086
-0.636847,0.245697,0.215015
-0.636422,0.246187,0.214966
-0.635541,0.247467,0.214877
-0.635213,0.248016,0.214771
-0.634173,0.249349,0.214621
-0.633461,0.250195,0.214581
-0.633305,0.251145,0.214631
-0.632950,0.252155,0.214590
-0.632263,0.253207,0.214640
-0.631309,0.255151,0.214722
-0.630967,0.255998,0.214749
-0.630493,0.256892,0.214725
-0.629670,0.258344,0.214707
-0.629155,0.259559,0.214680
-0.628819,0.260105,0.214641
-0.628220,0.261277,0.214532
-0.627935,0.261950,0.214482
-0.627598,0.262654,0.214342
-0.627257,0.263265,0.214210
-0.626879,0.263896,0.214121
-0.626437,0.264664,0.213956
-0.625847,0.265324,0.213757
-0.625504,0.265825,0.213729
-0.624980,0.266669,0.213550
-0.624452,0.267261,0.213387
-0.624061,0.267827,0.213290
-0.623676,0.268190,0.213139
-0.623292,0.268813,0.212975
-0.623088,0.269002,0.212872
-0.622685,0.269294,0.212640
-0.622436,0.269617,0.212536
-0.622160,0.269971,0.212359
-0.622003,0.270214,0.212172
-0.621730,0.270253,0.211978
-0.621386,0.270357,0.211807
-0.621012,0.270534,0.211618
-0.620771,0.270792,0.211480
-0.620544,0.271303,0.211265
-0.620091,0.271382,0.211053
-0.619903,0.271795,0.210966
-0.619558,0.272474,0.210757
-0.618885,0.272656,0.210474
-0.618259,0.272313,0.210311
-0.618058,0.272622,0.210147
-0.617611,0.272841,0.210165
-0.617207,0.273179,0.210170
-0.617044,0.273558,0.210157
-0.616401,0.274077,0.210165
-0.616228,0.274440,0.210155
-0.615969,0.274823,0.210177
-0.615503,0.275452,0.210222
-0.615248,0.275878,0.210234
-0.614646,0.276532,0.210270
-0.614424,0.276999,0.210282
-0.614235,0.277070,0.210258
-0.613610,0.276996,0.210258
-0.613270,0.277158,0.210288
-0.613250,0.277434,0.210264
-0.613126,0.277599,0.210262
-0.612611,0.277842,0.210316
-0.612388,0.278159,0.210326
-0.612048,0.278388,0.210341
-0.611619,0.278174,0.210235
-0.611608,0.277529,0.210269
-0.611427,0.277499,0.210271
-0.611134,0.277868,0.210381
-0.610688,0.278441,0.210424
-0.610322,0.278837,0.210425
-0.610213,0.278767,0.210430
-0.609970,0.278101,0.210304
-0.609959,0.276799,0.210190
-0.610232,0.276440,0.210258
-0.610026,0.276674,0.210337
-0.609375,0.277165,0.210288
-0.608902,0.277225,0.210339
-0.608976,0.276775,0.210303
-0.609175,0.276666,0.210346
-0.608880,0.276750,0.210318
-0.608308,0.276548,0.210285
-0.607819,0.275706,0.210282
-0.607430,0.275330,0.210373
-0.607765,0.275368,0.210218
-0.607999,0.275177,0.210365
-0.607673,0.275216,0.210288
-0.606794,0.274457,0.210112
-0.606527,0.273500,0.210354
-0.606885,0.273209,0.210005
-0.607594,0.272735,0.210231
-0.607150,0.271891,0.210298
-0.607419,0.271076,0.210363
-0.607696,0.269469,0.210404
-0.607407,0.267743,0.210927
-0.606404,0.267333,0.211301
-0.605623,0.268562,0.211233
-0.604495,0.271770,0.210824
-0.603909,0.273600,0.210758
-0.603577,0.273545,0.211107
-0.603365,0.273471,0.211349
-0.602883,0.273294,0.211486
-0.602118,0.272841,0.211773
-0.602085,0.272760,0.211809
-0.601697,0.272514,0.212081
-0.601066,0.272333,0.212213
-0.600520,0.271744,0.212428
-0.600049,0.271326,0.212617
-0.599377,0.270593,0.212871
-0.599125,0.270084,0.212960
-0.598731,0.269063,0.213197
-0.598507,0.268615,0.213326
-0.598078,0.267690,0.213528
-0.597668,0.266811,0.213777
-0.596945,0.265495,0.214021
-0.596629,0.264678,0.214149
-0.595882,0.263002,0.214353
-0.595349,0.262279,0.214480
-0.594783,0.261345,0.214594
-0.593983,0.259952,0.214614
-0.593118,0.258458,0.214559
-0.591992,0.255911,0.214866
-0.590928,0.251444,0.215071
-0.591120,0.250974,0.215186
-0.590833,0.250655,0.215166
-0.590680,0.249677,0.215164
-0.590626,0.248757,0.215159
-0.590434,0.247639,0.215105
-0.590237,0.246288,0.215037
-0.589957,0.245024,0.214956
-0.589676,0.243638,0.214830
-0.589287,0.242229,0.214707
-0.588974,0.240729,0.214552
-0.588641,0.239157,0.214449
-0.588406,0.237615,0.214412
-0.588436,0.235906,0.214387
-0.588418,0.234208,0.214388
-0.588150,0.231983,0.214306
-0.588141,0.230239,0.214277
-0.588071,0.229134,0.214347
-0.587930,0.227108,0.214133
-0.587757,0.225561,0.214027
-0.587634,0.224194,0.213903
-0.587529,0.223437,0.213916
-0.587468,0.222029,0.213575
-0.587342,0.221233,0.213570
-0.587172,0.219585,0.213247
-0.586957,0.218536,0.213123
-0.586728,0.217549,0.212974
-0.586538,0.216321,0.212763
-0.586534,0.215714,0.212705
-0.586365,0.214999,0.212522
-0.586049,0.214257,0.212344
-0.585887,0.213082,0.211983
-0.585708,0.212231,0.211855
-0.585532,0.211499,0.211681
-0.585297,0.211180,0.211631
-0.584979,0.210303,0.211232
-0.584875,0.209795,0.211177
-0.584747,0.209269,0.210987
-0.584435,0.208531,0.210656
-0.584243,0.208072,0.210582
-0.584018,0.207327,0.210380
-0.583711,0.206831,0.210196
-0.583479,0.206491,0.209938
-0.583263,0.206424,0.209784
-0.582824,0.205950,0.209511
-0.582643,0.205402,0.209278
-0.582441,0.204680,0.209050
-0.582243,0.203578,0.208744
-0.581758,0.203577,0.208623
-0.581374,0.204643,0.208438
-0.581261,0.204867,0.208325
-0.580968,0.203682,0.208157
-0.580649,0.201939,0.208216
-0.580425,0.201181,0.208286
-0.579996,0.201200,0.208251
-0.579870,0.201072,0.208191
-0.579670,0.200902,0.208216
-0.579149,0.200418,0.208190
-0.579061,0.200091,0.208209
-0.578884,0.199689,0.208165
-0.578688,0.199190,0.208167
-0.578237,0.198268,0.208160
-0.577942,0.198122,0.208257
-0.577797,0.198450,0.208176
-0.577642,0.198571,0.208204
-0.577207,0.198368,0.208209
-0.576909,0.197767,0.208229
-0.576772,0.197458,0.208244
-0.576540,0.197090,0.208270
-0.576310,0.197106,0.208329
-0.576076,0.197305,0.208353
-0.575844,0.197521,0.208349
-0.575531,0.197775,0.208413
-0.575213,0.197911,0.208403
-0.575233,0.197751,0.208401
-0.574949,0.197405,0.208418
-0.574575,0.196957,0.208473
-0.574599,0.196723,0.208499
-0.574170,0.197018,0.208679
-0.573779,0.197564,0.208563
-0.573639,0.198101,0.208700
-0.573390,0.198524,0.208624
-0.572953,0.198386,0.208749
-0.572835,0.198407,0.208827
-0.572420,0.199069,0.208896
-0.571982,0.199594,0.208873
-0.571681,0.200287,0.208894
-0.571197,0.200772,0.209032
-0.570456,0.200947,0.209060
-0.570435,0.201693,0.209170
-0.570643,0.201911,0.209163
-0.570184,0.202312,0.209121
-0.569435,0.203103,0.209289
-0.569786,0.203508,0.209365
-0.569629,0.203456,0.209367
-0.568508,0.204276,0.209568
-0.567887,0.205368,0.209518
-0.567381,0.206143,0.209472
-0.567211,0.206675,0.209492
-0.566769,0.207249,0.209578
-0.566702,0.206935,0.209795
-0.566189,0.206814,0.210032
-0.565708,0.206842,0.210173
-0.565333,0.206613,0.210453
-0.564797,0.206420,0.210710
-0.564424,0.206897,0.210890
-0.563974,0.207250,0.211170
-0.563309,0.207114,0.211327
-0.563063,0.207899,0.211700
-0.562560,0.208450,0.211892
-0.561993,0.208804,0.211947
-0.561264,0.209418,0.212337
-0.560937,0.210090,0.212444
-0.560151,0.211033,0.212725
-0.559671,0.211405,0.212758
-0.558689,0.212719,0.213083
-0.558171,0.213531,0.213221
-0.557213,0.214961,0.213687
-0.556450,0.215673,0.213760
-0.555182,0.217248,0.214095
-0.554408,0.218019,0.214117
-0.553448,0.219252,0.214317
-0.552185,0.220690,0.214460
-0.551010,0.222108,0.214558
-0.549297,0.224857,0.214588
-0.545336,0.231665,0.215096
-0.545633,0.231031,0.215195
-0.545293,0.231778,0.215155
-0.544769,0.232841,0.215149
-0.544529,0.233374,0.215090
-0.544032,0.234344,0.215065
-0.543441,0.235475,0.214981
-0.542779,0.236665,0.214891
-0.542145,0.237861,0.214780
-0.541519,0.239171,0.214662
-0.540838,0.240417,0.214493
-0.540122,0.241705,0.214365
-0.539126,0.244034,0.214455
-0.538806,0.245460,0.214488
-0.538128,0.246712,0.214407
-0.537409,0.248047,0.214320
-0.536854,0.249602,0.214354
-0.536189,0.251249,0.214248
-0.535599,0.252607,0.214127
-0.535026,0.253760,0.213998
-0.534484,0.255005,0.213928
-0.533904,0.256335,0.213750
-0.533468,0.257474,0.213642
-0.532904,0.258614,0.213441
-0.532330,0.259603,0.213269
-0.531798,0.260594,0.213106
-0.531052,0.262087,0.212907
-0.530621,0.262836,0.212778
