0.000000,0.000000,0.000000
-0.678916,0.251981,0.247447
-0.679496,0.251969,0.247383
-0.679824,0.251892,0.247332
-0.680093,0.252051,0.247343
-0.679805,0.252100,0.247288
-0.679561,0.252064,0.247252
-0.679754,0.251985,0.247180
-0.679589,0.252062,0.247140
-0.679423,0.252189,0.247058
-0.679557,0.252229,0.246986
-0.679530,0.252266,0.246904
-0.679465,0.252396,0.246836
-0.679362,0.252345,0.246751
-0.679438,0.252366,0.246639
-0.679559,0.252472,0.246556
-0.679426,0.252512,0.246440
-0.679419,0.252554,0.246328
-0.679531,0.252649,0.246197
-0.679443,0.252603,0.246065
-0.679332,0.252605,0.245932
-0.679430,0.252665,0.245789
-0.679542,0.252770,0.245633
-0.679510,0.252836,0.245460
-0.679429,0.252924,0.245308
-0.679381,0.252967,0.245126
-0.679662,0.253151,0.244951
-0.679703,0.253132,0.244755
-0.679638,0.253107,0.244580
-0.679612,0.253234,0.244382
-0.679518,0.253222,0.244170
-0.679536,0.253195,0.243975
-0.679558,0.253317,0.243757
-0.679495,0.253371,0.243525
-0.679419,0.253339,0.243300
-0.679434,0.253345,0.243074
-0.679302,0.253402,0.242833
-0.679384,0.253412,0.242577
-0.679794,0.253479,0.242290
-0.679906,0.253661,0.242040
-0.679856,0.253702,0.241767
-0.679745,0.253784,0.241505
-0.679678,0.253839,0.241210
-0.679683,0.253837,0.240925
-0.679686,0.253873,0.240635
-0.679661,0.253916,0.240334
-0.679602,0.253955,0.240024
-0.679513,0.253980,0.239721
-0.679585,0.253983,0.239396
-0.679479,0.254014,0.239083
-0.679450,0.254050,0.238738
-0.679388,0.254076,0.238408
-0.679308,0.254076,0.238068
-0.679217,0.254128,0.237710
-0.679187,0.254146,0.237364
-0.679102,0.254184,0.237001
-0.679103,0.254217,0.236621
-0.679161,0.254260,0.236245
-0.679135,0.254259,0.235865
-0.679075,0.254286,0.235481
-0.678958,0.254306,0.235082
-0.678869,0.254333,0.234684
-0.678802,0.254344,0.234284
-0.678724,0.254342,0.233865
-0.678623,0.254335,0.233450
-0.678502,0.254392,0.233041
-0.678457,0.254396,0.232594
-0.678353,0.254368,0.232165
-0.678291,0.254330,0.231708
-0.678398,0.254423,0.231261
-0.678401,0.254507,0.230812
-0.678360,0.254552,0.230347
-0.678294,0.254520,0.229879
-0.678288,0.254557,0.229402
-0.678278,0.254581,0.228908
-0.678183,0.254662,0.228449
-0.677992,0.254606,0.227940
